claim_id,policy_id,accident_date,reporting_date,claim_amount,claim_status,payout_amount
2155,2636,24/10/2023,24/01/2024,195722.88,Rejected,0
2156,3378,31/12/2025,13/01/2026,5077.08,Approved,5077.08
2157,5649,03/01/2026,13/03/2026,35633.07,Approved,35633.07
2158,847,23/03/2026,04/07/2026,174818.29,Approved,174818.29
2159,4850,30/07/2024,11/12/2024,178668.14,Approved,178668.14
2160,4128,03/07/2024,26/07/2024,85992.59,Pending,0
2161,5705,12/11/2025,24/12/2025,188417.36,Approved,188417.36
2162,732,10/08/2024,20/09/2024,87638.41,Pending,0
2163,5695,02/11/2026,28/03/2027,2481.34,Approved,2481.34
2164,2990,29/06/2025,18/08/2025,133758.52,Approved,133758.52
2165,2768,12/12/2024,03/03/2025,179351.97,Approved,133568.5
2166,4039,27/09/2023,26/10/2023,134952.09,Rejected,0
2167,5066,04/10/2025,14/02/2026,197653.6,Rejected,0
2168,3533,27/07/2024,19/11/2024,115886.21,Rejected,0
2169,4854,18/03/2024,12/05/2024,37937.56,Rejected,0
2170,2974,05/08/2024,22/12/2024,120388.2,Rejected,0
2171,1382,20/04/2025,18/07/2025,38636.22,Approved,38636.22
2172,557,22/02/2024,26/05/2024,3730.16,Rejected,0
2173,1478,23/06/2025,29/10/2025,25386.7,Rejected,0
2174,2953,01/02/2026,28/05/2026,70669.93,Approved,50081.38
2175,2122,22/03/2025,20/04/2025,92035.3,Pending,0
2176,417,08/08/2024,22/09/2024,32950.1,Approved,32950.1
2177,3688,04/03/2025,23/06/2025,140567.48,Rejected,0
2178,2707,15/04/2025,07/05/2025,21210.5,Rejected,0
2179,842,02/11/2024,06/11/2024,82550.29,Rejected,0
2180,2446,02/03/2025,19/07/2025,89098.62,Approved,89098.62
2181,3439,22/09/2024,05/12/2024,42768.29,Pending,0
2182,2939,17/12/2023,06/05/2024,39514.27,Approved,39514.27
2183,1139,28/07/2025,25/10/2025,182848.85,Pending,0
2184,2613,10/09/2024,20/12/2024,75241.44,Approved,75241.44
2185,372,17/03/2024,24/05/2024,53267.56,Pending,0
2186,4173,20/04/2026,20/06/2026,181857.28,Approved,181857.28
2187,2772,15/07/2024,23/08/2024,168233.54,Rejected,0
2188,1691,29/01/2026,20/04/2026,191852.54,Approved,118660.27
2189,1203,09/08/2023,27/09/2023,78966.89,Rejected,0
2190,5811,12/12/2025,08/05/2026,187908.65,Approved,187908.65
2191,877,29/08/2023,10/12/2023,103696.78,Pending,0
2192,5647,11/06/2025,09/08/2025,160333.81,Approved,160333.81
2193,953,17/03/2026,11/08/2026,168684.63,Rejected,0
2194,2450,22/07/2025,26/09/2025,32231.11,Rejected,0
2195,330,23/02/2024,15/04/2024,5615.23,Approved,5615.23
2196,3212,10/03/2024,18/04/2024,141661.39,Approved,76298.62
2197,4869,25/06/2023,01/07/2023,26544.33,Rejected,0
2198,3994,15/06/2024,14/09/2024,130678.28,Approved,130678.28
2199,504,17/09/2025,01/02/2026,145399.37,Rejected,0
2200,5341,03/12/2025,07/02/2026,55355.48,Rejected,0
2201,4992,08/02/2023,13/02/2023,116081.24,Rejected,0
2202,837,30/05/2025,27/06/2025,119380.94,Approved,119380.94
2203,564,11/04/2025,17/06/2025,19009.04,Pending,0
2204,5392,11/10/2025,11/01/2026,41990.5,Pending,0
2205,4781,01/04/2023,04/08/2023,83042.15,Rejected,0
2206,3256,13/09/2023,02/10/2023,84271.47,Approved,68297
2207,2297,31/08/2023,11/10/2023,2522.99,Approved,2522.99
2208,1031,15/10/2023,23/10/2023,68890.69,Approved,68890.69
2209,1614,05/09/2024,22/01/2025,104588.84,Approved,104588.84
2210,5024,08/10/2025,26/11/2025,107422.86,Rejected,0
2211,5377,26/02/2024,06/07/2024,43653.15,Rejected,0
2212,5,15/06/2024,14/07/2024,6384.77,Pending,0
2213,1979,25/09/2023,20/11/2023,138474.54,Approved,138474.54
2214,5317,09/07/2023,09/11/2023,18847.98,Approved,18847.98
2215,5351,25/05/2026,08/08/2026,161897.84,Approved,161897.84
2216,1626,08/09/2023,27/10/2023,39976.35,Approved,34040.83
2217,4857,01/09/2023,27/09/2023,153406.55,Approved,153406.55
2218,4918,24/01/2025,28/05/2025,89508.47,Approved,89508.47
2219,2660,27/07/2024,16/10/2024,121655.48,Rejected,0
2220,132,08/08/2025,28/09/2025,75105.12,Approved,75105.12
2221,3922,19/04/2024,12/08/2024,7235.12,Approved,7235.12
2222,1422,30/03/2024,12/07/2024,165423.94,Approved,165423.94
2223,2359,11/01/2024,10/04/2024,23372.67,Approved,16603.93
2224,1925,26/09/2025,26/12/2025,43429.24,Approved,43429.24
2225,2618,17/03/2025,05/06/2025,64058.53,Approved,64058.53
2226,3975,12/09/2024,05/11/2024,159150.26,Approved,123373.9
2227,2873,27/05/2024,07/08/2024,105688.84,Rejected,0
2228,3518,21/01/2024,12/06/2024,121776.92,Approved,112200.04
2229,3741,22/01/2023,17/06/2023,84639.15,Pending,0
2230,4218,02/12/2024,21/02/2025,40031.01,Rejected,0
2231,3904,26/01/2025,01/06/2025,198056.81,Approved,198056.81
2232,3187,11/09/2024,04/01/2025,65711.51,Approved,65711.51
2233,4607,10/07/2026,15/07/2026,128911.49,Approved,126861.52
2234,5625,13/05/2026,24/07/2026,193387.28,Approved,193387.28
2235,507,26/12/2024,10/05/2025,129132.75,Approved,129132.75
2236,1063,17/05/2025,31/08/2025,55297.37,Rejected,0
2237,917,06/04/2025,17/07/2025,155035.38,Approved,155035.38
2238,3713,28/04/2025,06/08/2025,196801.38,Approved,196801.38
2239,1386,02/02/2026,05/03/2026,187571.9,Rejected,0
2240,3323,16/09/2024,23/09/2024,165178.58,Approved,165178.58
2241,282,05/09/2023,25/12/2023,18059.34,Approved,18059.34
2242,3631,09/10/2023,23/02/2024,186855.02,Pending,0
2243,2642,02/03/2025,07/05/2025,9093.7,Pending,0
2244,1039,28/09/2025,14/12/2025,66201.13,Approved,66201.13
2245,205,06/01/2026,16/03/2026,185009.25,Rejected,0
2246,1621,17/01/2025,14/05/2025,64206.87,Approved,64206.87
2247,2771,30/04/2025,13/08/2025,133812.93,Rejected,0
2248,3997,09/01/2024,23/05/2024,95846.4,Approved,95846.4
2249,2739,17/07/2023,07/10/2023,96799.91,Rejected,0
2250,4353,29/12/2025,06/03/2026,142420.58,Rejected,0
2251,5751,08/11/2025,30/03/2026,48854.06,Rejected,0
2252,2469,12/06/2026,03/08/2026,15491.31,Rejected,0
2253,5928,06/12/2023,21/12/2023,134264.54,Approved,134264.54
2254,3439,22/03/2025,09/05/2025,68419.8,Approved,59743.16
2255,3452,26/12/2025,16/03/2026,62709.17,Rejected,0
2256,1326,18/10/2025,26/11/2025,21579.26,Rejected,0
2257,2097,21/11/2024,16/01/2025,77422.36,Pending,0
2258,950,15/01/2026,26/05/2026,80340.88,Approved,80340.88
2259,681,11/04/2025,23/05/2025,190323.17,Rejected,0
2260,5533,04/08/2024,30/08/2024,175301.15,Approved,175301.15
2261,1108,22/09/2023,26/09/2023,37812.44,Pending,0
2262,3869,31/12/2023,30/04/2024,90801.86,Rejected,0
2263,3942,06/09/2023,06/10/2023,17271.32,Pending,0
2264,167,31/08/2025,24/10/2025,100686.98,Approved,100686.98
2265,4331,15/10/2025,04/02/2026,20013.63,Approved,20013.63
2266,1165,12/02/2025,02/04/2025,80837.07,Approved,80837.07
2267,1170,02/10/2025,05/02/2026,22282.32,Approved,22282.32
2268,3490,13/03/2025,10/04/2025,11100.99,Approved,11100.99
2269,4642,27/08/2025,27/10/2025,20655.88,Approved,20655.88
2270,2418,19/12/2023,31/03/2024,20710.2,Approved,20710.2
2271,2199,23/02/2025,02/05/2025,34620.31,Approved,34620.31
2272,664,07/02/2026,21/04/2026,57951.74,Rejected,0
2273,3767,03/09/2024,27/09/2024,181602.6,Approved,181602.6
2274,2740,16/09/2025,16/11/2025,136447.78,Approved,136447.78
2275,5041,19/11/2023,14/03/2024,3040.6,Approved,3040.6
2276,2076,03/08/2024,08/08/2024,53134.52,Approved,53134.52
2277,4843,13/09/2026,15/09/2026,193923.54,Approved,193923.54
2278,5801,20/08/2023,22/10/2023,9512.72,Approved,9512.72
2279,4822,30/01/2026,14/04/2026,105291.2,Rejected,0
2280,3765,23/10/2025,29/11/2025,20448.5,Rejected,0
2281,4301,02/08/2023,25/11/2023,70480.82,Approved,70480.82
2282,4209,24/05/2026,25/09/2026,92020.78,Approved,59588.58
2283,2959,09/10/2024,18/02/2025,171462.75,Rejected,0
2284,5853,22/11/2025,25/03/2026,137313.94,Approved,137313.94
2285,440,04/10/2024,10/11/2024,171324.97,Pending,0
2286,4923,01/03/2025,06/04/2025,6665.48,Approved,6665.48
2287,41,24/04/2024,12/08/2024,149000.84,Approved,149000.84
2288,5746,23/10/2025,19/11/2025,175490.24,Pending,0
2289,2255,24/03/2025,10/08/2025,90129.23,Pending,0
2290,3667,12/08/2024,25/09/2024,135973.74,Approved,94039.83
2291,5629,25/05/2025,03/08/2025,8699.45,Approved,8699.45
2292,2385,30/07/2023,30/08/2023,91278.02,Approved,81077.41
2293,1814,08/11/2024,06/12/2024,100035.94,Pending,0
2294,5751,27/04/2026,03/06/2026,30470.44,Approved,24548.8
2295,4635,18/03/2026,28/04/2026,58007.86,Approved,58007.86
2296,2290,19/01/2024,14/05/2024,56961.95,Approved,56961.95
2297,225,24/06/2025,27/10/2025,86349.4,Approved,86349.4
2298,5674,15/12/2024,27/12/2024,70368.54,Approved,70368.54
2299,5603,23/08/2024,13/01/2025,17657.69,Approved,17657.69
2300,4357,07/01/2026,27/04/2026,16603.23,Approved,16603.23
2301,2807,08/03/2026,06/06/2026,135860.81,Approved,135860.81
2302,5572,06/08/2025,31/08/2025,184078.73,Pending,0
2303,1374,09/01/2025,29/03/2025,87445.35,Approved,78188.94
2304,534,03/04/2025,24/05/2025,83554.3,Approved,83554.3
2305,2150,26/12/2023,16/01/2024,185460.17,Approved,185460.17
2306,2610,21/09/2025,26/12/2025,166853.54,Rejected,0
2307,4531,04/06/2023,09/07/2023,138979.61,Approved,138979.61
2308,3656,03/10/2025,02/01/2026,85820,Approved,85820
2309,2372,06/04/2026,02/08/2026,112002.37,Approved,79101.69
2310,3995,29/06/2024,14/09/2024,116274.32,Rejected,0
2311,878,31/03/2024,02/05/2024,180032.53,Rejected,0
2312,2832,06/10/2025,19/10/2025,78835.53,Rejected,0
2313,1443,12/11/2024,13/11/2024,152717.61,Approved,152717.61
2314,3227,03/04/2024,24/04/2024,166063.91,Approved,166063.91
2315,5403,13/10/2025,06/11/2025,113305.96,Rejected,0
2316,2557,09/01/2025,03/04/2025,24727.81,Pending,0
2317,3016,22/12/2025,01/05/2026,11077.54,Rejected,0
2318,947,07/02/2025,19/06/2025,148214.61,Approved,148214.61
2319,1904,24/10/2025,02/12/2025,62522.72,Approved,31458.99
2320,4171,04/03/2025,24/04/2025,507.12,Approved,507.12
2321,4597,11/11/2025,24/03/2026,41256.58,Approved,41256.58
2322,5313,08/01/2025,01/05/2025,185245.87,Approved,185245.87
2323,3904,05/09/2025,22/10/2025,168423.3,Rejected,0
2324,3204,27/09/2024,02/12/2024,136423.43,Rejected,0
2325,3489,16/07/2024,16/08/2024,127421.33,Approved,127421.33
2326,5559,26/02/2024,27/04/2024,148462.11,Approved,148462.11
2327,1128,24/09/2025,24/01/2026,133673.34,Approved,99125.79
2328,5180,24/06/2026,02/09/2026,139681.71,Approved,139681.71
2329,1338,12/06/2024,28/09/2024,57042.73,Approved,57042.73
2330,3554,07/06/2026,09/06/2026,7299.67,Approved,7299.67
2331,766,03/06/2025,24/09/2025,181458.16,Approved,132332.81
2332,1452,15/04/2024,24/06/2024,32083.75,Approved,32083.75
2333,44,08/01/2024,01/03/2024,141391.81,Approved,141391.81
2334,927,23/04/2023,06/06/2023,70697.47,Rejected,0
2335,4075,18/11/2024,12/02/2025,171803.45,Approved,171803.45
2336,5883,10/07/2026,25/09/2026,14107.92,Pending,0
2337,1883,17/01/2026,20/05/2026,94614.59,Approved,94614.59
2338,4335,09/01/2026,18/05/2026,105324.06,Rejected,0
2339,4290,23/11/2023,13/02/2024,116354.58,Approved,116354.58
2340,3882,30/08/2025,16/09/2025,170480.22,Approved,170480.22
2341,4853,24/12/2024,20/01/2025,136024.79,Approved,136024.79
2342,4539,02/03/2024,01/05/2024,176210.7,Approved,176210.7
2343,3406,10/07/2025,25/10/2025,12854.37,Pending,0
2344,4893,19/12/2023,17/01/2024,150112.02,Approved,150112.02
2345,1377,04/12/2023,11/12/2023,64571.26,Pending,0
2346,1164,18/11/2026,13/03/2027,197779.74,Approved,197779.74
2347,3446,03/04/2025,23/05/2025,87784.21,Approved,87784.21
2348,1899,07/12/2024,17/01/2025,105941.63,Approved,105941.63
2349,4451,11/03/2023,07/08/2023,191986.55,Approved,191986.55
2350,5002,22/10/2025,26/11/2025,72232.42,Pending,0
2351,509,19/01/2026,13/06/2026,14857.04,Approved,14857.04
2352,4202,23/10/2023,06/03/2024,166564.38,Approved,166564.38
2353,2158,25/02/2024,02/07/2024,123886.53,Approved,123886.53
2354,2872,14/02/2024,02/03/2024,125281.4,Approved,97579.76
2355,5190,02/12/2023,12/04/2024,24026.54,Approved,24026.54
2356,4045,16/06/2024,01/11/2024,45192.23,Approved,43019.11
2357,807,24/04/2025,01/08/2025,14056.59,Rejected,0
2358,4117,12/05/2023,24/07/2023,115283.5,Approved,110278.63
2359,2755,17/11/2023,04/02/2024,11801.32,Approved,11801.32
2360,2228,19/10/2024,17/03/2025,183519.57,Approved,183519.57
2361,498,21/01/2024,29/01/2024,52545.78,Approved,52545.78
2362,1440,24/06/2025,29/07/2025,163444.09,Approved,163444.09
2363,1101,25/02/2025,12/03/2025,15045.92,Approved,14190.09
2364,2773,24/03/2024,02/04/2024,14617.24,Approved,14617.24
2365,5617,10/11/2024,30/11/2024,96014.91,Pending,0
2366,2360,03/10/2024,11/12/2024,21260.21,Rejected,0
2367,3983,27/07/2025,03/12/2025,70376.41,Approved,70376.41
2368,986,06/05/2024,11/05/2024,5757.59,Pending,0
2369,405,20/08/2024,03/01/2025,76187.98,Rejected,0
2370,5476,10/12/2023,14/12/2023,10902.01,Approved,10902.01
2371,3948,25/05/2026,26/06/2026,85653.3,Approved,85653.3
2372,4868,18/09/2023,18/10/2023,196515.64,Pending,0
2373,2302,24/02/2026,25/05/2026,87586.7,Approved,87586.7
2374,5234,08/07/2023,31/07/2023,45811.61,Approved,45811.61
2375,162,01/08/2025,24/12/2025,160452.54,Approved,99875.61
2376,1020,25/02/2023,16/03/2023,87991.9,Approved,87991.9
2377,3875,05/12/2024,04/03/2025,178139.73,Rejected,0
2378,46,10/10/2024,12/11/2024,96000.92,Rejected,0
2379,134,11/04/2023,30/04/2023,187704.84,Approved,187704.84
2380,236,10/01/2024,10/04/2024,171822.65,Pending,0
2381,3719,22/08/2023,07/11/2023,156151.58,Pending,0
2382,5104,02/03/2024,03/05/2024,53873.28,Approved,53873.28
2383,1730,06/02/2025,04/03/2025,180134.86,Approved,180134.86
2384,2735,16/12/2025,19/04/2026,41109.21,Approved,41109.21
2385,4951,12/11/2023,10/01/2024,110816.65,Approved,110816.65
2386,4161,10/05/2023,19/05/2023,139819.22,Pending,0
2387,5714,25/04/2024,19/08/2024,4747.29,Pending,0
2388,246,07/07/2023,14/09/2023,77143.24,Approved,41765.48
2389,4952,06/05/2023,12/08/2023,172623.18,Approved,172623.18
2390,4277,06/01/2025,04/03/2025,37293.15,Approved,37293.15
2391,1981,25/07/2025,11/10/2025,152717.76,Approved,144459.77
2392,2459,01/03/2026,07/05/2026,118396.25,Rejected,0
2393,4834,26/12/2024,23/03/2025,124495.34,Rejected,0
2394,3261,13/06/2026,27/06/2026,110882.19,Rejected,0
2395,3257,26/10/2025,07/01/2026,187626.23,Pending,0
2396,784,17/05/2025,02/09/2025,113876.46,Approved,113876.46
2397,1016,26/03/2025,01/07/2025,198526.31,Approved,198526.31
2398,5551,07/05/2025,17/07/2025,190217.96,Rejected,0
2399,2238,22/03/2025,24/05/2025,59517.07,Rejected,0
2400,4405,09/05/2025,18/08/2025,55216.84,Approved,55216.84
2401,572,21/01/2026,24/01/2026,113903.99,Approved,113903.99
2402,2988,25/06/2023,09/08/2023,3944.7,Approved,3944.7
2403,4444,31/08/2024,30/11/2024,168942.9,Approved,168942.9
2404,2408,04/06/2024,30/10/2024,55650.91,Pending,0
2405,5302,14/03/2024,02/08/2024,13276.68,Approved,13276.68
2406,3184,04/07/2025,08/09/2025,25880.88,Pending,0
2407,1407,16/09/2024,30/10/2024,123780.89,Approved,123780.89
2408,1494,23/02/2025,04/03/2025,101590.48,Approved,101590.48
2409,4200,21/11/2023,01/12/2023,45976.51,Approved,45335.87
2410,83,03/03/2026,07/03/2026,171569.32,Rejected,0
2411,2621,22/05/2025,07/10/2025,120315.48,Rejected,0
2412,2347,14/10/2024,10/11/2024,89040.63,Approved,89040.63
2413,5009,24/08/2024,15/10/2024,74586.19,Approved,52495.64
2414,5169,01/01/2024,19/04/2024,29044.36,Pending,0
2415,4516,29/06/2023,29/09/2023,81923.44,Approved,81923.44
2416,849,23/04/2026,07/07/2026,32482.41,Rejected,0
2417,2451,12/06/2025,25/08/2025,182418.6,Pending,0
2418,5655,27/05/2023,23/06/2023,161702.83,Rejected,0
2419,567,29/06/2026,06/11/2026,142711.63,Rejected,0
2420,2319,26/08/2024,30/11/2024,7003.61,Rejected,0
2421,4872,12/11/2025,17/02/2026,130017.81,Rejected,0
2422,4083,10/09/2025,06/11/2025,199563.69,Approved,199563.69
2423,1358,26/01/2025,12/06/2025,169595.22,Rejected,0
2424,1084,21/04/2026,04/05/2026,132009.95,Rejected,0
2425,732,02/08/2024,22/11/2024,39407.21,Approved,39407.21
2426,489,26/09/2024,19/12/2024,153644.86,Approved,153644.86
2427,3230,02/07/2026,20/09/2026,23525.68,Rejected,0
2428,1789,25/02/2025,18/06/2025,176105.24,Rejected,0
2429,2146,14/01/2025,03/02/2025,101375.87,Approved,83141.56
2430,3952,27/07/2026,23/09/2026,84060.62,Approved,84060.62
2431,1141,20/11/2025,06/04/2026,181898.51,Approved,181898.51
2432,2274,20/07/2024,24/08/2024,159273.26,Rejected,0
2433,2916,18/11/2023,06/02/2024,81996.31,Approved,81996.31
2434,5867,28/12/2024,24/05/2025,176347.53,Approved,176347.53
2435,3116,07/10/2025,31/01/2026,24597.37,Approved,24597.37
2436,5960,07/08/2026,05/12/2026,25716.39,Rejected,0
2437,5733,09/05/2025,27/08/2025,33803.66,Approved,33803.66
2438,2538,28/03/2025,10/08/2025,180899.95,Pending,0
2439,4377,19/07/2023,20/08/2023,111609.69,Approved,111609.69
2440,5950,13/08/2023,07/11/2023,179721.6,Pending,0
2441,2612,26/02/2025,25/03/2025,9524.92,Pending,0
2442,2429,17/10/2024,08/02/2025,126350.98,Pending,0
2443,3047,04/06/2026,17/08/2026,140172.68,Rejected,0
2444,4498,24/12/2023,22/05/2024,187355.98,Pending,0
2445,1942,24/08/2023,01/10/2023,118913.88,Pending,0
2446,2963,19/06/2024,13/10/2024,87998.11,Approved,87998.11
2447,1148,21/02/2025,03/05/2025,19831.27,Pending,0
2448,1169,20/12/2023,24/04/2024,113044.2,Approved,88639.75
2449,5748,23/07/2025,04/10/2025,64056.37,Approved,64056.37
2450,263,20/12/2025,30/12/2025,147057.84,Rejected,0
2451,359,20/01/2026,10/05/2026,115240,Approved,115240
2452,4508,16/03/2024,12/06/2024,24150.94,Approved,24150.94
2453,2914,02/06/2024,29/07/2024,58051.52,Pending,0
2454,429,23/04/2023,20/05/2023,133453.51,Pending,0
2455,5227,16/08/2024,09/09/2024,167838.6,Approved,167838.6
2456,3307,09/05/2024,19/05/2024,108196.04,Pending,0
2457,5238,26/06/2025,27/06/2025,164568.44,Approved,164568.44
2458,3718,27/03/2026,20/08/2026,89242.52,Approved,89242.52
2459,2964,30/08/2025,13/11/2025,143392.06,Pending,0
2460,3674,05/05/2024,26/08/2024,98904.48,Pending,0
2461,5267,05/12/2025,09/01/2026,146460.93,Pending,0
2462,1649,13/12/2025,13/03/2026,148983.37,Rejected,0
2463,2400,12/11/2025,01/12/2025,101658.5,Approved,101658.5
2464,5726,06/08/2025,15/12/2025,15280.66,Rejected,0
2465,1602,23/11/2023,11/02/2024,8152.19,Pending,0
2466,415,28/09/2025,08/02/2026,168365.49,Approved,168365.49
2467,3873,10/02/2024,19/02/2024,125643.37,Pending,0
2468,2524,16/02/2024,22/03/2024,174486.91,Approved,174486.91
2469,1414,27/09/2024,03/12/2024,97159.18,Approved,97159.18
2470,2521,12/11/2024,23/01/2025,127137.16,Approved,127137.16
2471,750,09/08/2025,02/10/2025,13918.62,Approved,13918.62
2472,4652,25/12/2024,08/02/2025,137752.34,Approved,137752.34
2473,430,06/04/2024,02/09/2024,70066.4,Approved,70066.4
2474,3394,04/06/2023,19/08/2023,175070.3,Rejected,0
2475,2052,25/10/2025,26/02/2026,126190.49,Approved,126190.49
2476,2197,21/12/2025,23/04/2026,44176.64,Approved,41501.35
2477,2577,22/11/2023,08/03/2024,65416.71,Pending,0
2478,4816,14/04/2024,31/07/2024,93214.82,Approved,93214.82
2479,339,10/02/2024,08/05/2024,141111.35,Rejected,0
2480,2658,18/09/2024,21/01/2025,137600.78,Rejected,0
2481,1163,14/12/2024,26/02/2025,43413.68,Approved,30407.5
2482,2106,12/01/2024,03/04/2024,63864.86,Approved,63864.86
2483,1493,25/12/2023,11/04/2024,182517.56,Approved,182517.56
2484,4535,04/06/2023,29/08/2023,9602.89,Rejected,0
2485,1994,23/06/2025,05/10/2025,175186.58,Approved,175186.58
2486,808,04/10/2025,01/11/2025,122854.14,Pending,0
2487,2295,29/12/2025,31/01/2026,4474.02,Rejected,0
2488,3316,21/04/2025,27/07/2025,141093.74,Approved,123563.21
2489,4119,16/02/2026,04/03/2026,103970.48,Rejected,0
2490,218,01/05/2025,15/09/2025,31820.09,Approved,31820.09
2491,1585,13/11/2025,26/01/2026,182175.43,Rejected,0
2492,1997,29/06/2025,12/10/2025,146800.2,Approved,75995.05
2493,3510,13/03/2024,25/07/2024,79888.51,Approved,79888.51
2494,3262,02/06/2023,13/08/2023,46386.05,Approved,46386.05
2495,3658,14/04/2023,22/04/2023,25166.74,Approved,25166.74
2496,3127,05/03/2026,15/06/2026,148234.88,Approved,148234.88
2497,4152,20/01/2025,08/02/2025,144561.52,Approved,144561.52
2498,2350,16/04/2024,21/04/2024,166135.18,Approved,166135.18
2499,1022,26/06/2024,20/07/2024,158627.69,Rejected,0
2500,1409,24/01/2025,13/04/2025,85317.97,Rejected,0
