policy_id,customer_id,product_id,policy_number,start_date,end_date,premium_amount,coverage_amount
3854,1085,7,TRV-2024-0003854,2024-12-07,2025-12-06,4935.70,225520.61
3855,2903,3,HOM-2024-0003855,2024-06-23,2025-06-22,755.38,17452.52
3856,4563,4,HOM-2024-0003856,2024-07-22,2025-07-21,371.91,13775.27
3857,976,6,MTR-2023-0003857,2023-07-27,2024-07-26,1308.14,59368.87
3858,2758,2,HLT-2023-0003858,2023-09-10,2024-09-09,314.47,15640.49
3859,371,2,HLT-2023-0003859,2023-01-29,2024-01-28,677.50,25910.09
3860,2908,8,TRV-2025-0003860,2025-04-12,2026-04-11,222.04,10209.47
3861,5168,8,TRV-2025-0003861,2025-09-19,2026-09-18,393.50,15083.40
3862,3570,5,MTR-2024-0003862,2024-09-17,2025-09-16,1140.32,44580.47
3863,5736,3,HOM-2023-0003863,2023-11-19,2024-11-18,1258.61,47833.40
3864,5929,2,HLT-2024-0003864,2024-04-18,2025-04-17,574.30,6806.34
3865,64,6,MTR-2023-0003865,2023-12-26,2024-12-25,200.00,7065.16
3866,3716,7,TRV-2024-0003866,2024-09-12,2025-09-11,530.38,10299.80
3867,1447,5,MTR-2024-0003867,2024-04-16,2025-04-15,844.23,40113.22
3868,794,4,HOM-2024-0003868,2024-01-31,2025-01-30,828.48,15228.03
3869,2795,1,HLT-2023-0003869,2023-04-05,2024-04-04,1834.38,55739.31
3870,4303,7,TRV-2025-0003870,2025-05-11,2026-05-10,362.36,6463.26
3871,3147,6,MTR-2024-0003871,2024-07-07,2025-07-06,1894.79,74045.57
3872,1174,1,HLT-2023-0003872,2023-06-09,2024-06-08,353.72,14725.16
3873,5989,4,HOM-2025-0003873,2025-01-23,2026-01-22,1256.31,30621.54
3874,2280,6,MTR-2025-0003874,2025-10-16,2026-10-15,200.00,1895.20
3875,2334,3,HOM-2023-0003875,2023-02-25,2024-02-24,696.74,7200.67
3876,2244,8,TRV-2023-0003876,2023-09-10,2024-09-09,263.14,6513.04
3877,1388,5,MTR-2023-0003877,2023-11-17,2024-11-16,1362.68,64406.01
3878,2125,2,HLT-2025-0003878,2025-02-14,2026-02-13,762.90,35553.59
3879,5460,5,MTR-2023-0003879,2023-02-15,2024-02-14,2409.03,27330.78
3880,1694,3,HOM-2024-0003880,2024-08-19,2025-08-18,1099.63,6851.53
3881,326,4,HOM-2023-0003881,2023-03-23,2024-03-22,421.85,2235.78
3882,212,6,MTR-2024-0003882,2024-11-27,2025-11-26,386.46,5465.06
3883,4679,7,TRV-2024-0003883,2024-02-17,2025-02-16,417.06,15824.93
3884,4268,3,HOM-2024-0003884,2024-04-01,2025-03-31,444.85,18860.17
3885,2417,2,HLT-2024-0003885,2024-04-27,2025-04-26,1057.56,39374.32
3886,983,8,TRV-2023-0003886,2023-04-19,2024-04-18,345.00,15524.86
3887,4041,5,MTR-2025-0003887,2025-04-13,2026-04-12,1150.85,10252.78
3888,1121,5,MTR-2024-0003888,2024-11-14,2025-11-13,701.28,26595.00
3889,955,6,MTR-2022-0003889,2022-12-18,2023-12-17,585.55,24103.49
3890,1822,2,HLT-2024-0003890,2024-07-01,2025-06-30,300.26,5921.19
3891,4154,6,MTR-2023-0003891,2023-10-13,2024-10-12,243.24,4238.42
3892,5167,2,HLT-2024-0003892,2024-03-02,2025-03-01,633.86,23330.13
3893,2579,1,HLT-2025-0003893,2025-04-29,2026-04-28,1338.68,32800.33
3894,5777,6,MTR-2024-0003894,2024-03-22,2025-03-21,1101.20,14941.02
3895,4573,1,HLT-2025-0003895,2025-07-30,2026-07-29,456.93,21801.60
3896,5139,1,HLT-2023-0003896,2023-12-17,2024-12-16,710.44,11414.01
3897,4804,7,TRV-2024-0003897,2024-11-25,2025-11-24,247.65,10957.32
3898,1803,4,HOM-2024-0003898,2024-06-30,2025-06-29,3812.97,64583.60
3899,1241,8,TRV-2025-0003899,2025-06-12,2026-06-11,200.00,8324.82
3900,4070,5,MTR-2025-0003900,2025-01-10,2026-01-09,511.20,5587.74
3901,5201,2,HLT-2023-0003901,2023-10-05,2024-10-04,2459.75,117545.24
3902,5926,4,HOM-2025-0003902,2025-04-03,2026-04-02,704.37,3623.21
3903,552,8,TRV-2023-0003903,2023-12-21,2024-12-20,752.96,22662.72
3904,1708,3,HOM-2023-0003904,2023-07-27,2024-07-26,500.57,3377.13
3905,5636,5,MTR-2022-0003905,2022-12-15,2023-12-14,618.46,20163.05
3906,5170,4,HOM-2024-0003906,2024-09-02,2025-09-01,805.73,27150.81
3907,3967,3,HOM-2023-0003907,2023-01-12,2024-01-11,445.24,19815.42
3908,1899,5,MTR-2023-0003908,2023-12-02,2024-12-01,294.00,10307.32
3909,4016,7,TRV-2025-0003909,2025-03-26,2026-03-25,417.04,13304.78
3910,4452,8,TRV-2024-0003910,2024-05-27,2025-05-26,548.38,10031.94
3911,1793,2,HLT-2025-0003911,2025-08-19,2026-08-18,606.72,29323.60
3912,2354,7,TRV-2025-0003912,2025-11-17,2026-11-16,1754.44,85303.15
3913,2666,4,HOM-2022-0003913,2022-12-20,2023-12-19,529.76,18440.32
3914,949,3,HOM-2024-0003914,2024-05-09,2025-05-08,500.81,12977.55
3915,2613,2,HLT-2022-0003915,2022-12-08,2023-12-07,643.92,13291.18
3916,3262,3,HOM-2025-0003916,2025-09-22,2026-09-21,601.64,23954.71
3917,3963,8,TRV-2024-0003917,2024-07-12,2025-07-11,225.68,7232.51
3918,5630,4,HOM-2024-0003918,2024-03-27,2025-03-26,225.61,1422.09
3919,2195,4,HOM-2023-0003919,2023-05-16,2024-05-15,676.89,30488.13
3920,3351,1,HLT-2023-0003920,2023-10-20,2024-10-19,591.20,17914.29
3921,2648,5,MTR-2025-0003921,2025-03-08,2026-03-07,435.24,15396.40
3922,3369,7,TRV-2023-0003922,2023-12-10,2024-12-09,664.32,27507.08
3923,3484,7,TRV-2024-0003923,2024-09-18,2025-09-17,285.01,4768.64
3924,448,5,MTR-2025-0003924,2025-01-08,2026-01-07,470.19,12623.54
3925,1793,6,MTR-2023-0003925,2023-03-09,2024-03-08,200.00,6726.40
3926,374,5,MTR-2023-0003926,2023-07-15,2024-07-14,1127.76,28355.99
3927,1812,3,HOM-2024-0003927,2024-02-13,2025-02-12,563.41,16406.83
3928,5123,2,HLT-2023-0003928,2023-04-29,2024-04-28,745.03,35504.03
3929,5025,6,MTR-2023-0003929,2023-02-12,2024-02-11,724.21,7832.11
3930,4422,1,HLT-2023-0003930,2023-11-30,2024-11-29,344.40,16449.42
3931,173,7,TRV-2025-0003931,2025-02-20,2026-02-19,606.00,5491.19
3932,5774,6,MTR-2024-0003932,2024-09-07,2025-09-06,761.61,35072.36
3933,4530,2,HLT-2025-0003933,2025-11-28,2026-11-27,514.81,17746.49
3934,4249,4,HOM-2024-0003934,2024-07-06,2025-07-05,584.66,12449.98
3935,1625,3,HOM-2024-0003935,2024-11-17,2025-11-16,291.40,12447.65
3936,3241,4,HOM-2023-0003936,2023-04-16,2024-04-15,297.62,5374.55
3937,1323,6,MTR-2025-0003937,2025-05-26,2026-05-25,339.47,6761.43
3938,1766,4,HOM-2023-0003938,2023-05-03,2024-05-02,1865.64,88245.93
3939,296,1,HLT-2025-0003939,2025-01-29,2026-01-28,526.25,20513.48
3940,4314,2,HLT-2023-0003940,2023-07-01,2024-06-30,313.39,8639.37
3941,3973,1,HLT-2025-0003941,2025-08-21,2026-08-20,343.08,4138.42
3942,2470,1,HLT-2024-0003942,2024-08-09,2025-08-08,636.13,9764.75
3943,5637,4,HOM-2023-0003943,2023-04-01,2024-03-31,476.49,3106.72
3944,1013,7,TRV-2025-0003944,2025-06-12,2026-06-11,786.99,27141.25
3945,1075,5,MTR-2025-0003945,2025-05-06,2026-05-05,656.14,28731.89
3946,627,2,HLT-2023-0003946,2023-03-12,2024-03-11,758.52,21013.23
3947,5763,7,TRV-2024-0003947,2024-10-11,2025-10-10,415.34,2453.39
3948,4438,3,HOM-2025-0003948,2025-09-30,2026-09-29,836.41,7778.66
3949,4819,7,TRV-2023-0003949,2023-06-27,2024-06-26,329.96,4534.57
3950,4962,5,MTR-2023-0003950,2023-12-08,2024-12-07,261.82,10555.20
3951,3483,1,HLT-2024-0003951,2024-03-03,2025-03-02,234.81,4366.74
3952,3760,4,HOM-2024-0003952,2024-01-15,2025-01-14,1195.07,11335.91
3953,5375,8,TRV-2024-0003953,2024-04-08,2025-04-07,954.75,20953.07
3954,3519,2,HLT-2024-0003954,2024-08-07,2025-08-06,278.48,4177.59
3955,3329,5,MTR-2025-0003955,2025-11-28,2026-11-27,625.51,16732.85
3956,5758,4,HOM-2024-0003956,2024-04-25,2025-04-24,845.77,18783.18
3957,4072,7,TRV-2024-0003957,2024-04-13,2025-04-12,506.60,24223.37
3958,4478,2,HLT-2024-0003958,2024-11-08,2025-11-07,219.14,5555.67
3959,4734,1,HLT-2024-0003959,2024-02-01,2025-01-31,308.51,7058.92
3960,1901,8,TRV-2023-0003960,2023-12-03,2024-12-02,200.00,4328.39
3961,4614,2,HLT-2023-0003961,2023-04-01,2024-03-31,1000.76,33952.62
3962,2724,3,HOM-2023-0003962,2023-10-16,2024-10-15,283.10,11730.43
3963,686,2,HLT-2023-0003963,2023-07-05,2024-07-04,1061.78,32108.06
3964,1701,8,TRV-2025-0003964,2025-06-01,2026-05-31,272.09,8626.19
3965,688,3,HOM-2023-0003965,2023-05-24,2024-05-23,1079.43,24982.09
3966,3880,4,HOM-2023-0003966,2023-08-04,2024-08-03,493.26,3774.42
3967,4043,5,MTR-2023-0003967,2023-05-19,2024-05-18,1321.36,31096.41
3968,2768,3,HOM-2023-0003968,2023-08-18,2024-08-17,751.49,4992.10
3969,5645,7,TRV-2024-0003969,2024-11-03,2025-11-02,491.93,21750.32
3970,2197,4,HOM-2024-0003970,2024-11-28,2025-11-27,929.37,36223.78
3971,4004,8,TRV-2024-0003971,2024-04-06,2025-04-05,963.38,18386.81
3972,5342,4,HOM-2024-0003972,2024-08-28,2025-08-27,611.42,11912.12
3973,5808,8,TRV-2023-0003973,2023-06-11,2024-06-10,485.02,13653.02
3974,668,2,HLT-2025-0003974,2025-03-17,2026-03-16,723.81,17484.78
3975,635,7,TRV-2024-0003975,2024-06-14,2025-06-13,364.08,3905.75
3976,112,3,HOM-2023-0003976,2023-10-24,2024-10-23,770.20,21871.57
3977,996,3,HOM-2024-0003977,2024-11-07,2025-11-06,680.08,9440.56
3978,932,1,HLT-2024-0003978,2024-03-28,2025-03-27,449.17,20144.21
3979,4057,3,HOM-2024-0003979,2024-11-24,2025-11-23,632.91,20998.32
3980,4298,8,TRV-2024-0003980,2024-01-21,2025-01-20,523.62,5913.73
3981,4482,7,TRV-2023-0003981,2023-06-10,2024-06-09,1158.20,26607.62
3982,2431,2,HLT-2023-0003982,2023-04-25,2024-04-24,807.75,19867.88
3983,2411,5,MTR-2023-0003983,2023-08-07,2024-08-06,1063.15,30312.11
3984,5039,6,MTR-2025-0003984,2025-11-05,2026-11-04,1662.48,50491.96
3985,1360,3,HOM-2024-0003985,2024-03-22,2025-03-21,675.47,12198.21
3986,5612,4,HOM-2025-0003986,2025-12-04,2026-12-03,200.00,8225.32
3987,5853,6,MTR-2025-0003987,2025-11-22,2026-11-21,1406.03,39892.01
3988,2058,8,TRV-2025-0003988,2025-06-30,2026-06-29,475.73,12287.92
3989,2705,3,HOM-2023-0003989,2023-02-06,2024-02-05,614.27,7611.25
3990,5858,8,TRV-2023-0003990,2023-11-05,2024-11-04,220.39,1199.35
3991,3411,3,HOM-2024-0003991,2024-04-28,2025-04-27,416.98,4906.07
3992,550,1,HLT-2023-0003992,2023-07-24,2024-07-23,442.35,8419.17
3993,1537,4,HOM-2023-0003993,2023-04-26,2024-04-25,1029.21,37290.37
3994,4406,8,TRV-2023-0003994,2023-12-26,2024-12-25,362.35,7209.53
3995,501,8,TRV-2024-0003995,2024-06-10,2025-06-09,554.01,17590.07
3996,547,6,MTR-2024-0003996,2024-08-12,2025-08-11,814.56,27398.10
3997,1851,6,MTR-2025-0003997,2025-02-10,2026-02-09,369.55,12304.90
3998,1578,5,MTR-2023-0003998,2023-02-20,2024-02-19,1231.54,21907.18
3999,3492,5,MTR-2025-0003999,2025-10-22,2026-10-21,322.50,6942.58
4000,3304,5,MTR-2024-0004000,2024-03-14,2025-03-13,334.90,10130.74
4001,5256,4,HOM-2024-0004001,2024-01-14,2025-01-13,966.86,8205.19
4002,1249,2,HLT-2023-0004002,2023-09-02,2024-09-01,381.84,14463.95
4003,2294,3,HOM-2023-0004003,2023-01-23,2024-01-22,566.62,9537.46
4004,839,3,HOM-2024-0004004,2024-08-25,2025-08-24,600.85,24550.61
4005,4812,7,TRV-2024-0004005,2024-11-07,2025-11-06,2394.60,47550.07
4006,4852,5,MTR-2025-0004006,2025-04-17,2026-04-16,361.87,17550.57
4007,5046,8,TRV-2025-0004007,2025-04-08,2026-04-07,614.92,8866.41
4008,22,4,HOM-2023-0004008,2023-12-29,2024-12-28,632.35,31306.97
4009,749,3,HOM-2023-0004009,2023-05-02,2024-05-01,532.17,6093.35
4010,3896,1,HLT-2024-0004010,2024-11-22,2025-11-21,539.51,10547.53
4011,428,3,HOM-2023-0004011,2023-05-13,2024-05-12,683.23,19148.71
4012,3602,7,TRV-2023-0004012,2023-07-11,2024-07-10,318.58,11124.14
4013,2680,5,MTR-2023-0004013,2023-06-12,2024-06-11,853.58,23487.86
4014,961,4,HOM-2022-0004014,2022-12-24,2023-12-23,569.58,17205.04
4015,3091,7,TRV-2023-0004015,2023-03-11,2024-03-10,390.96,14379.90
4016,2909,5,MTR-2023-0004016,2023-11-16,2024-11-15,717.10,30648.30
4017,2597,2,HLT-2023-0004017,2023-06-27,2024-06-26,1367.32,61184.63
4018,1752,3,HOM-2023-0004018,2023-10-09,2024-10-08,574.85,27332.42
4019,2276,3,HOM-2024-0004019,2024-08-19,2025-08-18,1310.58,56085.52
4020,4592,8,TRV-2024-0004020,2024-07-06,2025-07-05,495.41,13402.93
4021,2052,2,HLT-2025-0004021,2025-11-06,2026-11-05,495.78,14925.82
4022,3567,6,MTR-2025-0004022,2025-08-11,2026-08-10,847.83,11030.74
4023,2996,8,TRV-2025-0004023,2025-09-02,2026-09-01,1096.39,43508.61
4024,2835,7,TRV-2023-0004024,2023-04-15,2024-04-14,389.11,5688.83
4025,4586,4,HOM-2025-0004025,2025-05-28,2026-05-27,1372.79,30490.47
4026,1466,1,HLT-2025-0004026,2025-06-03,2026-06-02,698.09,9642.45
4027,2958,4,HOM-2024-0004027,2024-01-12,2025-01-11,831.58,4368.00
4028,2543,6,MTR-2023-0004028,2023-04-01,2024-03-31,640.59,5915.77
4029,3022,5,MTR-2023-0004029,2023-01-08,2024-01-07,814.02,22487.87
4030,107,5,MTR-2023-0004030,2023-03-16,2024-03-15,546.67,3558.15
4031,2253,8,TRV-2023-0004031,2023-10-09,2024-10-08,477.30,10941.26
4032,5698,5,MTR-2025-0004032,2025-09-04,2026-09-03,530.04,9189.74
4033,469,1,HLT-2024-0004033,2024-10-24,2025-10-23,376.26,16496.49
4034,3857,8,TRV-2023-0004034,2023-06-24,2024-06-23,915.09,24765.56
4035,3879,2,HLT-2023-0004035,2023-04-27,2024-04-26,320.00,2149.99
4036,237,3,HOM-2024-0004036,2024-05-04,2025-05-03,806.05,29625.39
4037,1449,3,HOM-2023-0004037,2023-06-14,2024-06-13,416.91,3638.42
4038,979,1,HLT-2023-0004038,2023-02-10,2024-02-09,751.66,18755.43
4039,5822,1,HLT-2024-0004039,2024-11-21,2025-11-20,377.81,7231.53
4040,4458,5,MTR-2023-0004040,2023-02-22,2024-02-21,303.61,14953.75
4041,1590,1,HLT-2023-0004041,2023-08-23,2024-08-22,865.81,17290.16
4042,5505,6,MTR-2025-0004042,2025-05-15,2026-05-14,888.13,40319.45
4043,1387,6,MTR-2024-0004043,2024-10-08,2025-10-07,352.23,9945.33
4044,5444,7,TRV-2024-0004044,2024-08-10,2025-08-09,376.47,8936.28
4045,5470,1,HLT-2025-0004045,2025-01-14,2026-01-13,940.87,7454.49
4046,4109,3,HOM-2023-0004046,2023-01-20,2024-01-19,908.46,34342.58
4047,688,3,HOM-2024-0004047,2024-07-22,2025-07-21,431.40,10764.70
4048,2258,4,HOM-2025-0004048,2025-11-01,2026-10-31,662.68,23851.35
4049,3353,3,HOM-2024-0004049,2024-09-28,2025-09-27,1659.52,55740.77
4050,27,5,MTR-2023-0004050,2023-08-31,2024-08-30,333.34,5773.23
4051,2873,2,HLT-2024-0004051,2024-06-07,2025-06-06,703.10,14318.89
4052,4655,2,HLT-2023-0004052,2023-11-04,2024-11-03,675.23,20580.01
4053,3793,2,HLT-2023-0004053,2023-09-22,2024-09-21,1035.44,10594.39
4054,742,3,HOM-2024-0004054,2024-02-06,2025-02-05,900.41,34062.30
4055,1520,6,MTR-2024-0004055,2024-02-13,2025-02-12,715.92,22624.28
4056,165,3,HOM-2024-0004056,2024-10-28,2025-10-27,307.48,12450.83
4057,1781,6,MTR-2023-0004057,2023-07-24,2024-07-23,221.57,5697.83
4058,5934,4,HOM-2023-0004058,2023-01-28,2024-01-27,1535.65,28947.32
4059,5578,4,HOM-2025-0004059,2025-07-16,2026-07-15,453.79,17531.44
4060,1088,5,MTR-2025-0004060,2025-07-24,2026-07-23,425.55,3149.11
4061,5783,5,MTR-2025-0004061,2025-07-21,2026-07-20,211.41,2750.48
4062,1151,6,MTR-2023-0004062,2023-12-22,2024-12-21,658.19,15552.52
4063,1542,5,MTR-2025-0004063,2025-09-06,2026-09-05,656.62,29390.70
4064,1450,5,MTR-2024-0004064,2024-03-08,2025-03-07,839.05,13987.75
4065,3602,5,MTR-2025-0004065,2025-01-19,2026-01-18,372.15,3408.35
4066,2910,6,MTR-2024-0004066,2024-09-06,2025-09-05,681.15,14098.89
4067,5258,8,TRV-2025-0004067,2025-04-09,2026-04-08,1022.88,43295.96
4068,5629,3,HOM-2024-0004068,2024-12-19,2025-12-18,549.49,3655.70
4069,4795,7,TRV-2023-0004069,2023-03-10,2024-03-09,200.00,2401.34
4070,4659,4,HOM-2023-0004070,2023-04-21,2024-04-20,1087.35,54061.96
4071,3555,6,MTR-2024-0004071,2024-02-13,2025-02-12,556.38,18956.07
4072,5588,5,MTR-2024-0004072,2024-07-22,2025-07-21,1249.37,17909.86
4073,5732,5,MTR-2023-0004073,2023-07-07,2024-07-06,1482.39,13466.16
4074,1726,5,MTR-2024-0004074,2024-09-17,2025-09-16,626.21,9281.35
4075,2136,1,HLT-2023-0004075,2023-10-11,2024-10-10,466.56,21688.68
4076,4236,3,HOM-2025-0004076,2025-08-30,2026-08-29,498.82,13161.09
4077,3828,6,MTR-2025-0004077,2025-03-01,2026-02-28,1292.94,28124.97
4078,3096,1,HLT-2023-0004078,2023-12-28,2024-12-27,200.00,3901.35
4079,857,6,MTR-2025-0004079,2025-08-11,2026-08-10,245.90,10849.06
4080,65,3,HOM-2025-0004080,2025-03-29,2026-03-28,368.12,8821.39
4081,2742,6,MTR-2023-0004081,2023-01-05,2024-01-04,537.23,18348.91
4082,821,3,HOM-2024-0004082,2024-07-22,2025-07-21,588.34,27117.59
4083,2510,3,HOM-2024-0004083,2024-06-15,2025-06-14,891.94,23197.45
4084,1525,1,HLT-2024-0004084,2024-12-20,2025-12-19,596.28,14761.15
4085,5052,8,TRV-2025-0004085,2025-03-30,2026-03-29,663.38,21036.35
4086,5690,7,TRV-2024-0004086,2024-12-27,2025-12-26,582.14,22059.01
4087,3880,4,HOM-2024-0004087,2024-05-23,2025-05-22,1365.12,22341.37
4088,3058,6,MTR-2025-0004088,2025-05-02,2026-05-01,258.77,6913.06
4089,3287,5,MTR-2025-0004089,2025-01-24,2026-01-23,854.80,5817.60
4090,1919,2,HLT-2024-0004090,2024-04-18,2025-04-17,533.75,12780.31
4091,2207,7,TRV-2024-0004091,2024-07-31,2025-07-30,931.41,29514.91
4092,1344,3,HOM-2024-0004092,2024-01-30,2025-01-29,494.60,23001.82
4093,4890,4,HOM-2023-0004093,2023-09-11,2024-09-10,302.72,14475.23
4094,4653,3,HOM-2023-0004094,2023-01-15,2024-01-14,1156.05,12537.46
4095,2730,1,HLT-2024-0004095,2024-04-14,2025-04-13,4667.38,227136.32
4096,2534,3,HOM-2025-0004096,2025-06-20,2026-06-19,401.33,16481.43
4097,3758,7,TRV-2023-0004097,2023-11-11,2024-11-10,923.72,11491.44
4098,7,3,HOM-2023-0004098,2023-01-20,2024-01-19,586.39,8220.19
4099,1410,5,MTR-2024-0004099,2024-02-15,2025-02-14,390.85,7363.11
4100,1512,4,HOM-2023-0004100,2023-03-07,2024-03-06,226.42,9871.75
4101,3577,2,HLT-2024-0004101,2024-12-07,2025-12-06,1362.35,51205.35
4102,1263,6,MTR-2025-0004102,2025-03-07,2026-03-06,427.33,2231.74
4103,1306,6,MTR-2024-0004103,2024-06-13,2025-06-12,485.40,4609.41
4104,4505,7,TRV-2025-0004104,2025-05-31,2026-05-30,741.76,27033.51
4105,3870,7,TRV-2023-0004105,2023-12-02,2024-12-01,403.61,17117.35
4106,5786,4,HOM-2023-0004106,2023-08-10,2024-08-09,1609.12,63298.80
4107,785,7,TRV-2023-0004107,2023-05-10,2024-05-09,581.70,6272.24
4108,1094,7,TRV-2023-0004108,2023-12-26,2024-12-25,1366.57,54385.00
4109,2320,7,TRV-2025-0004109,2025-09-21,2026-09-20,1217.30,38785.92
4110,4376,2,HLT-2023-0004110,2023-12-15,2024-12-14,665.32,13711.60
4111,5488,1,HLT-2024-0004111,2024-01-24,2025-01-23,752.40,11268.12
4112,4986,3,HOM-2025-0004112,2025-03-14,2026-03-13,930.78,36815.12
4113,3024,6,MTR-2023-0004113,2023-03-02,2024-03-01,534.99,10856.71
4114,14,7,TRV-2023-0004114,2023-11-11,2024-11-10,1235.95,57046.97
4115,5289,4,HOM-2025-0004115,2025-05-18,2026-05-17,326.28,3658.77
4116,1539,1,HLT-2024-0004116,2024-07-31,2025-07-30,276.97,4017.58
4117,3567,2,HLT-2024-0004117,2024-06-09,2025-06-08,835.04,16935.78
4118,5358,3,HOM-2023-0004118,2023-09-01,2024-08-31,602.49,14554.36
4119,2335,5,MTR-2023-0004119,2023-09-05,2024-09-04,370.19,8294.74
4120,3938,1,HLT-2023-0004120,2023-12-08,2024-12-07,1047.22,17536.62
4121,3455,3,HOM-2025-0004121,2025-06-13,2026-06-12,517.06,6390.57
4122,5590,2,HLT-2024-0004122,2024-04-13,2025-04-12,233.42,6050.60
4123,677,6,MTR-2025-0004123,2025-11-23,2026-11-22,584.39,20963.79
4124,831,7,TRV-2024-0004124,2024-06-15,2025-06-14,791.03,32558.61
4125,101,3,HOM-2025-0004125,2025-06-11,2026-06-10,1881.33,36415.32
4126,4708,7,TRV-2023-0004126,2023-01-18,2024-01-17,379.05,13601.62
4127,95,8,TRV-2025-0004127,2025-12-02,2026-12-01,724.72,24946.15
4128,5491,7,TRV-2025-0004128,2025-11-28,2026-11-27,801.41,19242.31
4129,447,5,MTR-2024-0004129,2024-06-04,2025-06-03,584.17,14092.61
4130,5195,2,HLT-2025-0004130,2025-05-05,2026-05-04,690.86,22220.56
4131,3689,6,MTR-2025-0004131,2025-04-29,2026-04-28,377.19,15142.35
4132,5833,6,MTR-2023-0004132,2023-07-14,2024-07-13,753.61,32395.87
4133,2989,2,HLT-2025-0004133,2025-04-28,2026-04-27,1857.82,74957.95
4134,3474,7,TRV-2023-0004134,2023-09-24,2024-09-23,234.41,10352.52
4135,656,3,HOM-2025-0004135,2025-01-08,2026-01-07,200.00,1062.61
4136,5797,5,MTR-2025-0004136,2025-03-27,2026-03-26,206.58,2869.93
4137,5035,8,TRV-2024-0004137,2024-03-30,2025-03-29,1284.14,31551.27
4138,3808,5,MTR-2023-0004138,2023-09-04,2024-09-03,461.81,3137.08
4139,4011,8,TRV-2025-0004139,2025-01-05,2026-01-04,670.50,14428.95
4140,4910,6,MTR-2023-0004140,2023-02-02,2024-02-01,266.36,4356.24
4141,2765,5,MTR-2023-0004141,2023-04-25,2024-04-24,546.45,21588.88
4142,193,5,MTR-2023-0004142,2023-03-03,2024-03-02,564.28,7359.77
4143,2924,7,TRV-2023-0004143,2023-12-02,2024-12-01,417.36,2415.83
4144,2660,5,MTR-2025-0004144,2025-06-27,2026-06-26,586.59,19720.70
4145,4881,2,HLT-2023-0004145,2023-11-10,2024-11-09,689.38,14529.37
4146,300,7,TRV-2023-0004146,2023-01-05,2024-01-04,720.98,11671.37
4147,689,2,HLT-2025-0004147,2025-03-02,2026-03-01,440.92,4705.70
4148,1185,8,TRV-2024-0004148,2024-12-17,2025-12-16,374.17,9129.57
4149,2251,6,MTR-2022-0004149,2022-12-07,2023-12-06,1104.72,53836.73
4150,5645,4,HOM-2024-0004150,2024-05-04,2025-05-03,1396.24,64708.58
4151,4289,8,TRV-2025-0004151,2025-07-17,2026-07-16,1282.56,8758.40
4152,2676,6,MTR-2023-0004152,2023-10-14,2024-10-13,438.81,2950.09
4153,4992,2,HLT-2023-0004153,2023-06-26,2024-06-25,676.52,15009.33
4154,5943,2,HLT-2024-0004154,2024-05-18,2025-05-17,1470.60,29705.79
4155,5217,5,MTR-2023-0004155,2023-09-07,2024-09-06,3442.60,82670.07
4156,184,3,HOM-2024-0004156,2024-04-21,2025-04-20,851.86,40690.07
4157,2104,2,HLT-2023-0004157,2023-03-08,2024-03-07,444.94,18980.43
4158,3551,2,HLT-2023-0004158,2023-01-09,2024-01-08,659.05,26832.57
4159,4677,5,MTR-2023-0004159,2023-07-23,2024-07-22,436.62,21731.16
4160,5043,4,HOM-2025-0004160,2025-06-04,2026-06-03,2483.57,90008.48
4161,401,6,MTR-2025-0004161,2025-12-04,2026-12-03,986.15,30373.54
4162,1762,7,TRV-2023-0004162,2023-07-14,2024-07-13,820.96,14256.30
4163,5644,3,HOM-2023-0004163,2023-05-27,2024-05-26,264.52,4618.10
4164,5501,1,HLT-2025-0004164,2025-03-02,2026-03-01,493.07,15880.81
4165,1484,5,MTR-2024-0004165,2024-06-24,2025-06-23,1169.48,20197.59
4166,3336,4,HOM-2023-0004166,2023-03-28,2024-03-27,306.00,1787.76
4167,3395,3,HOM-2024-0004167,2024-07-08,2025-07-07,765.64,13295.02
4168,3789,6,MTR-2025-0004168,2025-12-04,2026-12-03,265.61,2489.20
4169,1841,1,HLT-2025-0004169,2025-09-29,2026-09-28,1501.19,55401.99
4170,1810,2,HLT-2024-0004170,2024-08-11,2025-08-10,646.68,21025.11
4171,5966,8,TRV-2025-0004171,2025-06-03,2026-06-02,901.14,28346.38
4172,5201,6,MTR-2023-0004172,2023-05-11,2024-05-10,712.65,20927.40
4173,3897,1,HLT-2024-0004173,2024-05-11,2025-05-10,330.84,6759.98
4174,2619,6,MTR-2024-0004174,2024-03-18,2025-03-17,351.03,14749.68
4175,1244,8,TRV-2024-0004175,2024-04-20,2025-04-19,397.81,17283.26
4176,4088,4,HOM-2023-0004176,2023-07-05,2024-07-04,232.22,6722.96
4177,1393,7,TRV-2023-0004177,2023-08-07,2024-08-06,690.07,11390.41
4178,265,2,HLT-2024-0004178,2024-10-14,2025-10-13,1237.36,41343.02
4179,4599,6,MTR-2025-0004179,2025-08-25,2026-08-24,786.14,6870.19
4180,4339,6,MTR-2024-0004180,2024-12-31,2025-12-30,259.75,4852.51
4181,2584,8,TRV-2025-0004181,2025-09-09,2026-09-08,647.25,22881.95
4182,243,3,HOM-2024-0004182,2024-04-11,2025-04-10,1273.39,42173.18
4183,1366,6,MTR-2023-0004183,2023-09-02,2024-09-01,845.52,25720.85
4184,3403,1,HLT-2025-0004184,2025-04-27,2026-04-26,580.30,22522.88
4185,2326,8,TRV-2025-0004185,2025-11-17,2026-11-16,647.88,32093.13
